         64870380 function calls (61106257 primitive calls) in 46.589 seconds

   Ordered by: internal time

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
        3    0.001    0.000   26.680    8.893 /Users/seiryu8808/opt/anaconda3/lib/python3.7/site-packages/pandas/core/apply.py:261(apply_standard)
        1    0.001    0.001    0.068    0.068 /Users/seiryu8808/opt/anaconda3/lib/python3.7/site-packages/pandas/io/parsers.py:425(_read)
      285    0.001    0.000    0.001    0.000 {method 'findall' of 're.Pattern' objects}
      504    0.001    0.000    0.002    0.000 /Users/seiryu8808/opt/anaconda3/lib/python3.7/site-packages/sqlalchemy/util/compat.py:272(inspect_formatargspec)
      755    0.001    0.000    0.001    0.000 /Users/seiryu8808/Desktop/UWinsc/Github/UnacquiredSites/src/modules/preprocessing/neotoma_loader.py:70(<lambda>)
        7    0.001    0.000    0.001    0.000 {pandas._libs.algos.take_2d_axis0_int64_int64}
      159    0.001    0.000    0.001    0.000 {method 'reduce' of 'numpy.ufunc' objects}
     7239    0.001    0.000    0.001    0.000 {built-in method builtins.iter}
        2    0.001    0.001    5.465    2.733 /Users/seiryu8808/opt/anaconda3/lib/python3.7/site-packages/pandas/core/series.py:3873(aggregate)
       72    0.001    0.000    0.164    0.002 /Users/seiryu8808/opt/anaconda3/lib/python3.7/site-packages/pandas/core/algorithms.py:1608(take_nd)
     2652    0.001    0.000    0.001    0.000 /Users/seiryu8808/opt/anaconda3/lib/python3.7/site-packages/pandas/io/json/_normalize.py:240(_pull_field)
     7869    0.001    0.000    0.001    0.000 {method 'rstrip' of 'str' objects}
       30    0.001    0.000    0.001    0.000 {built-in method builtins.eval}
 1105/221    0.001    0.000    0.003    0.000 /Users/seiryu8808/opt/anaconda3/lib/python3.7/copy.py:132(deepcopy)
     1510    0.001    0.000    0.001    0.000 /Users/seiryu8808/Desktop/UWinsc/Github/UnacquiredSites/src/modules/preprocessing/neotoma_loader.py:46(<lambda>)
     3130    0.001    0.000    0.148    0.000 /Users/seiryu8808/opt/anaconda3/lib/python3.7/site-packages/pandas/core/dtypes/missing.py:48(isna)
     3082    0.001    0.000    0.001    0.000 /Users/seiryu8808/opt/anaconda3/lib/python3.7/site-packages/pandas/core/common.py:352(apply_if_callable)
      755    0.001    0.000    0.001    0.000 /Users/seiryu8808/Desktop/UWinsc/Github/UnacquiredSites/src/modules/preprocessing/neotoma_loader.py:69(<listcomp>)
   187/47    0.001    0.000    0.004    0.000 /Users/seiryu8808/opt/anaconda3/lib/python3.7/sre_compile.py:71(_compile)
       48    0.001    0.000    0.002    0.000 /Users/seiryu8808/opt/anaconda3/lib/python3.7/site-packages/pandas/core/internals/managers.py:216(_rebuild_blknos_and_blklocs)
      232    0.001    0.000    0.002    0.000 /Users/seiryu8808/opt/anaconda3/lib/python3.7/site-packages/sqlalchemy/util/compat.py:60(inspect_getfullargspec)
     1765    0.001    0.000    0.001    0.000 /Users/seiryu8808/opt/anaconda3/lib/python3.7/sre_parse.py:233(__next)
        4    0.001    0.000    0.001    0.000 {built-in method io.open}
     1752    0.001    0.000    0.001    0.000 {method 'match' of 're.Pattern' objects}
        1    0.001    0.001    0.745    0.745 /Users/seiryu8808/Desktop/UWinsc/Github/UnacquiredSites/src/modules/preprocessing/neotoma_loader.py:49(format_sitenames)
     6188    0.001    0.000    0.001    0.000 {pandas._libs.lib.is_float}
      168    0.001    0.000    0.003    0.000 /Users/seiryu8808/opt/anaconda3/lib/python3.7/site-packages/sqlalchemy/util/langhelpers.py:381(format_argspec_plus)
     1635    0.001    0.000    0.003    0.000 /Users/seiryu8808/opt/anaconda3/lib/python3.7/re.py:313(filter)
       42    0.001    0.000    0.001    0.000 /Users/seiryu8808/opt/anaconda3/lib/python3.7/site-packages/sqlalchemy/event/legacy.py:63(_standard_listen_example)
       13    0.001    0.000    0.003    0.000 /Users/seiryu8808/opt/anaconda3/lib/python3.7/site-packages/sqlalchemy/util/langhelpers.py:1665(inject_param_text)
       69    0.001    0.000    0.012    0.000 <frozen importlib._bootstrap_external>:1356(find_spec)
      320    0.001    0.000    0.002    0.000 /Users/seiryu8808/opt/anaconda3/lib/python3.7/site-packages/nltk/tokenize/punkt.py:399(__init__)
    13778    0.001    0.000    0.001    0.000 {built-in method builtins.abs}
      477    0.001    0.000    0.005    0.000 /Users/seiryu8808/opt/anaconda3/lib/python3.7/site-packages/nltk/tokenize/punkt.py:552(_tokenize_words)
     3069    0.001    0.000    0.001    0.000 {built-in method pandas._libs.missing.checknull}
       58    0.001    0.000    0.076    0.001 <frozen importlib._bootstrap_external>:793(get_code)
     1155    0.001    0.000    0.001    0.000 <frozen importlib._bootstrap>:416(parent)
     3093    0.001    0.000    0.001    0.000 {method 'group' of 're.Match' objects}
       65    0.001    0.000    0.006    0.000 /Users/seiryu8808/opt/anaconda3/lib/python3.7/site-packages/sqlalchemy/util/langhelpers.py:130(decorate)
     1496    0.001    0.000    0.001    0.000 /Users/seiryu8808/opt/anaconda3/lib/python3.7/sre_parse.py:254(get)
      320    0.001    0.000    0.001    0.000 /Users/seiryu8808/opt/anaconda3/lib/python3.7/site-packages/nltk/tokenize/punkt.py:603(_first_pass_annotation)
       72    0.001    0.000    0.002    0.000 /Users/seiryu8808/opt/anaconda3/lib/python3.7/site-packages/pandas/core/algorithms.py:1481(_get_take_nd_function)
      221    0.001    0.000    0.003    0.000 /Users/seiryu8808/opt/anaconda3/lib/python3.7/site-packages/pandas/io/json/_normalize.py:29(nested_to_record)
       30    0.001    0.000    0.001    0.000 /Users/seiryu8808/opt/anaconda3/lib/python3.7/site-packages/pandas/core/indexes/base.py:1803(is_unique)
     1250    0.001    0.000    0.001    0.000 /Users/seiryu8808/opt/anaconda3/lib/python3.7/sre_parse.py:164(__getitem__)
     3024    0.001    0.000    0.001    0.000 /Users/seiryu8808/opt/anaconda3/lib/python3.7/site-packages/pandas/core/groupby/generic.py:504(<genexpr>)
      248    0.001    0.000    0.001    0.000 <frozen importlib._bootstrap>:78(acquire)
        4    0.001    0.000    0.001    0.000 /Users/seiryu8808/opt/anaconda3/lib/python3.7/site-packages/pandas/core/groupby/generic.py:387(<listcomp>)
       30    0.001    0.000    0.026    0.001 /Users/seiryu8808/opt/anaconda3/lib/python3.7/site-packages/pandas/core/internals/managers.py:1031(set)
        1    0.001    0.001   16.661   16.661 src/modules/preprocessing/preprocess_all_data.py:58(get_all_datasets)
        1    0.000    0.000   46.589   46.589 src/modules/preprocessing/preprocess_all_data.py:27(main)
      221    0.000    0.000    0.002    0.000 /Users/seiryu8808/opt/anaconda3/lib/python3.7/copy.py:236(_deepcopy_dict)
   175/29    0.000    0.000    0.001    0.000 {built-in method _abc._abc_subclasscheck}
      248    0.000    0.000    0.001    0.000 <frozen importlib._bootstrap>:157(_get_module_lock)
       62    0.000    0.000    0.014    0.000 <frozen importlib._bootstrap>:882(_find_spec)
        1    0.000    0.000    0.000    0.000 {pandas._libs.algos.take_2d_axis1_int64_int64}
      135    0.000    0.000    0.001    0.000 /Users/seiryu8808/opt/anaconda3/lib/python3.7/site-packages/pandas/core/indexes/base.py:569(_simple_new)
     3052    0.000    0.000    0.000    0.000 {pandas._libs.lib.item_from_zerodim}
     2713    0.000    0.000    0.000    0.000 {built-in method builtins.setattr}
        1    0.000    0.000    0.070    0.070 /Users/seiryu8808/Desktop/UWinsc/Github/UnacquiredSites/src/modules/preprocessing/neotoma_loader.py:7(neotoma_loader)
      116    0.000    0.000    0.001    0.000 <frozen importlib._bootstrap_external>:271(cache_from_source)
        4    0.000    0.000    0.311    0.078 /Users/seiryu8808/opt/anaconda3/lib/python3.7/site-packages/pandas/core/groupby/ops.py:189(apply)
        9    0.000    0.000    0.000    0.000 {method 'argsort' of 'numpy.ndarray' objects}
     3272    0.000    0.000    0.000    0.000 {built-in method builtins.callable}
     1029    0.000    0.000    0.002    0.000 /Users/seiryu8808/opt/anaconda3/lib/python3.7/re.py:170(match)
       25    0.000    0.000    0.001    0.000 {method 'get_indexer' of 'pandas._libs.index.IndexEngine' objects}
   175/66    0.000    0.000    0.001    0.000 /Users/seiryu8808/opt/anaconda3/lib/python3.7/sre_parse.py:174(getwidth)
     3107    0.000    0.000    0.000    0.000 /Users/seiryu8808/opt/anaconda3/lib/python3.7/site-packages/pandas/core/indexes/numeric.py:134(is_all_dates)
      136    0.000    0.000    0.001    0.000 /Users/seiryu8808/opt/anaconda3/lib/python3.7/functools.py:37(update_wrapper)
       24    0.000    0.000    0.157    0.007 /Users/seiryu8808/opt/anaconda3/lib/python3.7/site-packages/pandas/core/internals/blocks.py:750(to_native_types)
     63/4    0.000    0.000    0.145    0.036 <frozen importlib._bootstrap>:978(_find_and_load)
       54    0.000    0.000    0.001    0.000 /Users/seiryu8808/opt/anaconda3/lib/python3.7/site-packages/pandas/core/dtypes/cast.py:298(maybe_promote)
      398    0.000    0.000    0.001    0.000 <frozen importlib._bootstrap_external>:56(_path_join)
       49    0.000    0.000    1.965    0.040 /Users/seiryu8808/opt/anaconda3/lib/python3.7/site-packages/pandas/core/internals/managers.py:353(apply)
     3059    0.000    0.000    0.000    0.000 /Users/seiryu8808/opt/anaconda3/lib/python3.7/site-packages/pandas/core/indexes/base.py:1524(nlevels)
     1510    0.000    0.000    0.004    0.000 /Users/seiryu8808/Desktop/UWinsc/Github/UnacquiredSites/src/modules/preprocessing/neotoma_loader.py:43(<lambda>)
      195    0.000    0.000    0.000    0.000 /Users/seiryu8808/opt/anaconda3/lib/python3.7/site-packages/sqlalchemy/util/langhelpers.py:102(_unique_symbols)
       23    0.000    0.000    0.011    0.000 /Users/seiryu8808/opt/anaconda3/lib/python3.7/site-packages/pandas/core/internals/managers.py:1158(insert)
        6    0.000    0.000    0.000    0.000 {built-in method posix.listdir}
      260    0.000    0.000    0.000    0.000 /Users/seiryu8808/opt/anaconda3/lib/python3.7/site-packages/sqlalchemy/sql/visitors.py:73(_generate_dispatch)
      267    0.000    0.000    0.001    0.000 /Users/seiryu8808/opt/anaconda3/lib/python3.7/site-packages/sqlalchemy/sql/visitors.py:66(__init__)
      184    0.000    0.000    0.001    0.000 /Users/seiryu8808/opt/anaconda3/lib/python3.7/site-packages/pandas/core/internals/managers.py:167(shape)
      755    0.000    0.000    0.718    0.001 /Users/seiryu8808/Desktop/UWinsc/Github/UnacquiredSites/src/modules/preprocessing/neotoma_loader.py:68(<lambda>)
     1542    0.000    0.000    0.000    0.000 /Users/seiryu8808/opt/anaconda3/lib/python3.7/site-packages/sqlalchemy/util/compat.py:301(formatargandannotation)
       23    0.000    0.000    0.001    0.000 /Users/seiryu8808/opt/anaconda3/lib/python3.7/site-packages/numpy/lib/index_tricks.py:318(__getitem__)
      221    0.000    0.000    0.000    0.000 /Users/seiryu8808/opt/anaconda3/lib/python3.7/copy.py:252(_keep_alive)
     1510    0.000    0.000    0.003    0.000 /Users/seiryu8808/Desktop/UWinsc/Github/UnacquiredSites/src/modules/preprocessing/neotoma_loader.py:44(<lambda>)
     1196    0.000    0.000    0.000    0.000 {method 'rpartition' of 'str' objects}
    87/47    0.000    0.000    0.006    0.000 /Users/seiryu8808/opt/anaconda3/lib/python3.7/sre_parse.py:417(_parse_sub)
      477    0.000    0.000    0.008    0.000 /Users/seiryu8808/opt/anaconda3/lib/python3.7/site-packages/nltk/tokenize/punkt.py:1513(_annotate_second_pass)
      248    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap>:103(release)
       19    0.000    0.000    0.003    0.000 /Users/seiryu8808/opt/anaconda3/lib/python3.7/site-packages/pandas/core/internals/concat.py:273(get_empty_dtype_and_na)
       78    0.000    0.000    0.001    0.000 {built-in method builtins.any}
      137    0.000    0.000    0.000    0.000 {built-in method numpy.arange}
       65    0.000    0.000    0.004    0.000 /Users/seiryu8808/opt/anaconda3/lib/python3.7/site-packages/sqlalchemy/util/langhelpers.py:1649(inject_docstring_text)
      140    0.000    0.000    0.001    0.000 /Users/seiryu8808/opt/anaconda3/lib/python3.7/site-packages/numpy/core/_dtype.py:46(__str__)
      320    0.000    0.000    0.001    0.000 /Users/seiryu8808/opt/anaconda3/lib/python3.7/site-packages/nltk/tokenize/punkt.py:1523(_second_pass_annotation)
        4    0.000    0.000    0.021    0.005 /Users/seiryu8808/opt/anaconda3/lib/python3.7/site-packages/pandas/core/reshape/merge.py:1855(_factorize_keys)
       15    0.000    0.000    6.564    0.438 /Users/seiryu8808/opt/anaconda3/lib/python3.7/site-packages/pandas/core/series.py:3914(apply)
        1    0.000    0.000    0.000    0.000 {method 'factorize' of 'pandas._libs.hashtable.StringHashTable' objects}
      132    0.000    0.000    0.004    0.000 /Users/seiryu8808/opt/anaconda3/lib/python3.7/site-packages/pandas/core/common.py:240(asarray_tuplesafe)
        1    0.000    0.000    0.000    0.000 /Users/seiryu8808/opt/anaconda3/lib/python3.7/configparser.py:990(_read)
       47    0.000    0.000    0.012    0.000 /Users/seiryu8808/opt/anaconda3/lib/python3.7/sre_compile.py:759(compile)
     61/3    0.000    0.000    0.138    0.046 <frozen importlib._bootstrap>:663(_load_unlocked)
        8    0.000    0.000    0.028    0.003 /Users/seiryu8808/opt/anaconda3/lib/python3.7/site-packages/pandas/core/internals/managers.py:1274(_slice_take_blocks_ax0)
       10    0.000    0.000    0.001    0.000 {pandas._libs.lib.clean_index_list}
        2    0.000    0.000    0.000    0.000 /Users/seiryu8808/opt/anaconda3/lib/python3.7/site-packages/pandas/core/reshape/merge.py:1942(_get_join_keys)
      128    0.000    0.000    0.003    0.000 /Users/seiryu8808/opt/anaconda3/lib/python3.7/textwrap.py:414(dedent)
      436    0.000    0.000    0.000    0.000 /Users/seiryu8808/opt/anaconda3/lib/python3.7/site-packages/pandas/core/dtypes/common.py:1850(_get_dtype)
      185    0.000    0.000    0.000    0.000 /Users/seiryu8808/opt/anaconda3/lib/python3.7/site-packages/numpy/core/_internal.py:865(npy_ctypes_check)
      398    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap_external>:58(<listcomp>)
      477    0.000    0.000    0.007    0.000 /Users/seiryu8808/opt/anaconda3/lib/python3.7/site-packages/nltk/tokenize/punkt.py:582(_annotate_first_pass)
        2    0.000    0.000    0.014    0.007 /Users/seiryu8808/Desktop/UWinsc/Github/UnacquiredSites/src/modules/preprocessing/neotoma_loader.py:25(format_coords)
       61    0.000    0.000    0.001    0.000 <frozen importlib._bootstrap>:504(_init_module_attrs)
     63/4    0.000    0.000    0.145    0.036 <frozen importlib._bootstrap>:948(_find_and_load_unlocked)
      453    0.000    0.000    0.000    0.000 {built-in method __new__ of type object at 0x10c961568}
  500/465    0.000    0.000    0.004    0.000 /Users/seiryu8808/opt/anaconda3/lib/python3.7/site-packages/numpy/core/_asarray.py:16(asarray)
      157    0.000    0.000    0.008    0.000 /Users/seiryu8808/opt/anaconda3/lib/python3.7/site-packages/nltk/tokenize/punkt.py:1378(text_contains_sentbreak)
       47    0.000    0.000    0.001    0.000 /Users/seiryu8808/opt/anaconda3/lib/python3.7/sre_compile.py:536(_compile_info)
       31    0.000    0.000    0.028    0.001 /Users/seiryu8808/opt/anaconda3/lib/python3.7/site-packages/pandas/core/frame.py:3668(_sanitize_column)
       30    0.000    0.000    0.003    0.000 /Users/seiryu8808/opt/anaconda3/lib/python3.7/site-packages/sqlalchemy/util/langhelpers.py:993(__call__)
        3    0.000    0.000    0.003    0.001 /Users/seiryu8808/opt/anaconda3/lib/python3.7/site-packages/sqlalchemy/sql/annotation.py:202(_prepare_annotations)
     58/3    0.000    0.000    0.138    0.046 <frozen importlib._bootstrap_external>:722(exec_module)
       43    0.000    0.000    0.003    0.000 /Users/seiryu8808/opt/anaconda3/lib/python3.7/site-packages/sqlalchemy/util/langhelpers.py:163(public_factory)
       23    0.000    0.000    0.003    0.000 /Users/seiryu8808/opt/anaconda3/lib/python3.7/site-packages/pandas/core/internals/blocks.py:2785(convert)
        8    0.000    0.000    0.072    0.009 /Users/seiryu8808/opt/anaconda3/lib/python3.7/site-packages/pandas/core/internals/managers.py:1726(form_blocks)
       62    0.000    0.000    0.013    0.000 <frozen importlib._bootstrap_external>:1240(_get_spec)
       10    0.000    0.000    0.000    0.000 /Users/seiryu8808/opt/anaconda3/lib/python3.7/site-packages/pandas/core/indexers.py:161(maybe_convert_indices)
       41    0.000    0.000    0.005    0.000 /Users/seiryu8808/opt/anaconda3/lib/python3.7/site-packages/pandas/core/internals/managers.py:126(__init__)
       27    0.000    0.000    0.001    0.000 /Users/seiryu8808/opt/anaconda3/lib/python3.7/sre_parse.py:951(parse_template)
       19    0.000    0.000    1.626    0.086 /Users/seiryu8808/opt/anaconda3/lib/python3.7/site-packages/pandas/core/generic.py:6610(replace)
        5    0.000    0.000    0.005    0.001 /Users/seiryu8808/opt/anaconda3/lib/python3.7/site-packages/sqlalchemy/event/base.py:167(_create_dispatcher_class)
       19    0.000    0.000    0.025    0.001 /Users/seiryu8808/opt/anaconda3/lib/python3.7/site-packages/pandas/core/internals/concat.py:149(is_na)
       47    0.000    0.000    0.007    0.000 /Users/seiryu8808/opt/anaconda3/lib/python3.7/sre_parse.py:919(parse)
        1    0.000    0.000    0.008    0.008 /Users/seiryu8808/opt/anaconda3/lib/python3.7/site-packages/sqlalchemy/util/__init__.py:9(<module>)
